The shortest path from 0 to each vertex is:
  v     Path 0->v
107:    0 821 1265 1578 1392 107 
108:    0 821 2445 802 2059 1909 108 
109:    0 821 1265 109 
110:    0 821 235 159 1380 110 
111:    0 1954 257 111 
112:    0 2714 112 
113:    0 420 339 113 
114:    0 1954 2419 848 399 172 114 
115:    0 1954 2053 489 2991 115 
116:    0 915 2184 205 116 
117:    0 2714 1971 33 207 117 
118:    0 821 425 2981 1061 118 
119:    0 821 2643 119 
120:    0 821 726 2910 24 1412 120 
121:    0 1954 2419 848 22 121 
122:    0 1954 2419 848 122 
123:    0 278 1150 2557 123 
124:    0 821 2445 2958 1832 744 124 
125:    0 2539 2924 213 125 
126:    0 821 2445 252 2898 126 
127:    0 821 2356 819 781 2193 127 
128:    0 1954 2419 2573 128 
129:    0 821 425 2682 129 
130:    0 821 2445 2030 1055 130 
131:    0 821 726 2349 131 
132:    0 2320 2509 132 
133:    0 821 2445 2958 2987 1602 133 
134:    0 821 726 634 963 134 
135:    0 1954 2419 848 428 145 135 
136:    0 278 1434 1504 136 
137:    0 2320 2509 137 
138:    0 1954 257 1593 442 138 
139:    0 821 425 2682 486 139 
140:    0 821 1265 1731 2667 140 
141:    0 821 2643 141 
142:    0 286 566 806 142 
143:    0 2539 2205 2566 2126 143 
144:    0 821 2445 2030 1055 130 144 
145:    0 1954 2419 848 428 145 
146:    0 821 2445 2958 2987 1602 146 
147:    0 821 2445 2030 2787 147 
148:    0 1954 2483 835 148 
149:    0 821 2356 2119 275 149 
150:    0 821 2356 150 
151:    0 1954 2419 524 151 
152:    0 821 425 2981 2379 152 
153:    0 2320 2448 153 
154:    0 2714 112 735 154 
155:    0 821 726 2349 2249 2367 155 
156:    0 2605 2281 1008 156 
157:    0 1954 2419 1355 157 
158:    0 286 1695 2005 2857 158 
159:    0 821 235 159 
160:    0 821 425 31 2502 897 160 
161:    0 1954 161 
162:    0 821 2445 2030 2965 162 
163:    0 2714 112 735 163 
164:    0 821 2445 802 1891 164 
165:    0 1954 257 1593 1241 202 165 
166:    0 821 2445 2030 1197 338 166 
167:    0 2220 512 1009 188 167 
168:    0 821 2445 2030 1197 1811 1840 168 
169:    0 2714 2765 922 360 169 
170:    0 2714 1326 553 2630 170 
171:    0 821 175 4 171 
172:    0 1954 2419 848 399 172 
173:    0 821 235 159 173 
174:    0 821 2356 819 594 174 
175:    0 821 175 
176:    0 2539 2205 91 2153 1349 176 
177:    0 821 2445 2030 2968 1060 2414 177 
178:    0 821 2445 2030 1197 338 178 
179:    0 1954 2483 1435 1386 179 
180:    0 2714 180 
181:    0 2714 1971 595 2496 181 
182:    0 2714 2245 2844 182 
183:    0 2714 2245 1452 1610 183 
184:    0 2714 1971 595 184 
185:    0 2605 185 
186:    0 2539 1103 1205 186 
187:    0 2539 2205 91 2567 187 
188:    0 2220 512 1009 188 
189:    0 821 425 749 1569 189 
190:    0 2714 190 
191:    0 2539 2205 342 1333 191 
192:    0 821 1918 2741 192 
193:    0 821 1670 193 
194:    0 286 2031 1933 194 
195:    0 286 1695 882 195 
196:    0 821 1265 1578 1620 1563 196 
197:    0 2539 2205 2566 1115 197 
198:    0 821 1918 2973 198 
199:    0 821 726 2349 199 
200:    0 821 2643 200 
201:    0 1954 2419 848 810 953 201 
202:    0 1954 257 1593 1241 202 
203:    0 821 2356 426 2243 203 
204:    0 2714 1887 950 204 
205:    0 915 2184 205 
206:    0 821 1265 240 206 
207:    0 2714 1971 33 207 
208:    0 2714 1245 854 208 
209:    0 821 2445 2958 2987 209 
210:    0 1954 2419 1949 210 
211:    0 2605 2281 2143 211 
212:    0 821 425 212 
213:    0 2539 2924 213 
214:    0 821 1265 1578 618 214 
215:    0 821 2445 252 2898 1738 215 
216:    0 2220 954 2614 216 
217:    0 2539 217 
218:    0 821 2445 468 890 1984 218 
219:    0 821 1670 1050 219 
220:    0 821 2445 2030 1197 1948 220 
221:    0 286 566 221 
222:    0 821 1265 222 
223:    0 2539 2205 223 
224:    0 821 1265 1675 224 
225:    0 1954 2483 1435 1386 225 
226:    0 2539 2205 2566 2812 226 
227:    0 821 425 1987 227 
228:    0 2714 180 228 
229:    0 821 2445 252 1674 229 
230:    0 2714 230 
231:    0 278 1150 2557 231 
232:    0 821 1265 1578 1620 1563 232 
233:    0 821 726 2343 787 233 
234:    0 2539 1103 697 234 
235:    0 821 235 
236:    0 2714 1326 480 1037 236 
237:    0 2605 2281 2143 612 237 
238:    0 821 726 661 238 
239:    0 1954 2419 848 22 239 
240:    0 821 1265 240 
241:    0 2714 1971 595 2032 241 
242:    0 821 235 159 1231 242 
243:    0 1954 2419 848 1467 593 243 
244:    0 2605 2281 861 1931 244 
245:    0 278 245 
246:    0 821 425 31 491 246 
247:    0 821 425 2981 1061 2486 247 
248:    0 2605 2281 1069 248 
249:    0 821 2445 468 890 620 249 
250:    0 821 2445 468 890 1984 250 
251:    0 821 1918 251 
252:    0 821 2445 252 
253:    0 2714 2765 328 253 
254:    0 821 2445 2958 254 
255:    0 821 1670 511 1632 573 255 
256:    0 2714 2245 1573 375 256 
257:    0 1954 257 
258:    0 821 726 2057 258 
259:    0 821 1265 937 1116 259 
260:    0 1954 257 1750 260 
261:    0 2714 2765 261 
262:    0 286 2073 262 
263:    0 2714 2245 1452 1610 263 
264:    0 420 2250 264 
265:    0 2320 1320 265 
266:    0 2714 1971 2569 266 
267:    0 420 339 267 
268:    0 821 425 31 2502 268 
269:    0 2220 2426 672 269 
270:    0 2714 2245 2312 270 
271:    0 821 2445 2958 2656 2884 271 
272:    0 821 175 2191 272 
273:    0 2714 2765 2068 273 
274:    0 2605 2281 861 274 
275:    0 821 2356 2119 275 
276:    0 2539 2205 2566 2812 276 
277:    0 2539 2205 2566 1671 277 
278:    0 278 
279:    0 821 2445 468 2507 279 
280:    0 420 339 280 
281:    0 821 1265 1731 2667 1409 281 
282:    0 420 1818 282 
283:    0 2714 2765 922 360 169 283 
284:    0 2714 2245 284 
285:    0 821 425 2682 285 
286:    0 286 
287:    0 286 1965 287 
288:    0 821 1670 193 288 
289:    0 821 726 634 784 289 
290:    0 821 1670 193 290 
291:    0 821 1670 1074 291 
292:    0 821 2445 802 292 
293:    0 1954 2053 2438 2736 293 
294:    0 821 425 633 294 
295:    0 2539 2924 1296 295 
296:    0 286 1695 2225 829 296 
297:    0 821 726 634 1097 1081 297 
298:    0 821 726 2231 2177 2314 298 
299:    0 821 726 634 2922 1165 1601 299 
300:    0 2605 2281 2143 1442 1017 300 
301:    0 821 1265 109 301 
302:    0 821 2445 2030 2968 302 
303:    0 286 469 303 
304:    0 1954 257 1841 304 
305:    0 821 2356 819 704 395 305 
306:    0 821 425 306 
307:    0 2220 512 307 
308:    0 821 1265 531 308 
309:    0 1954 2053 489 1357 309 
310:    0 2539 2205 91 2846 310 
311:    0 2605 532 2353 2409 311 
312:    0 286 1695 2225 829 312 
313:    0 1954 2047 313 
314:    0 2539 1880 1829 314 
315:    0 278 1150 2394 1894 315 
316:    0 821 235 159 2523 2 316 
317:    0 1954 161 2270 317 
318:    0 2605 2281 2143 1011 318 
319:    0 2539 2205 1905 319 
320:    0 821 425 31 2502 320 
321:    0 2539 2205 2566 1641 321 
322:    0 821 2445 252 1822 322 
323:    0 821 425 2981 323 
324:    0 1954 257 1750 324 
325:    0 821 2445 468 1676 332 325 
326:    0 2714 1887 956 453 326 
327:    0 821 2356 819 781 327 
328:    0 2714 2765 328 
329:    0 2605 329 
330:    0 286 660 330 
331:    0 821 2356 492 2280 331 
332:    0 821 2445 468 1676 332 
333:    0 2539 333 
334:    0 821 726 2455 1122 334 
335:    0 821 2356 335 
336:    0 821 726 2231 587 336 
337:    0 821 1670 337 
338:    0 821 2445 2030 1197 338 
339:    0 420 339 
340:    0 821 2445 2958 340 
341:    0 821 726 2231 1145 341 
342:    0 2539 2205 342 
343:    0 821 425 749 343 
344:    0 2714 2765 261 344 
345:    0 420 339 345 
346:    0 821 2445 2958 2656 346 
347:    0 2714 1971 2877 347 
348:    0 2605 2281 2818 348 
349:    0 821 2445 2958 2987 1602 349 
350:    0 1954 2053 350 
351:    0 821 175 26 351 
352:    0 821 175 2105 352 
353:    0 2539 2205 91 2957 1056 353 
354:    0 821 1918 761 354 
355:    0 821 425 2682 285 355 
356:    0 2714 356 
357:    0 821 726 2349 357 
358:    0 821 2445 252 1674 358 
359:    0 1954 2419 1949 359 
360:    0 2714 2765 922 360 
361:    0 821 1265 1675 361 
362:    0 2714 2765 362 
363:    0 2714 1887 956 453 326 363 
364:    0 1954 257 1441 523 364 
365:    0 2220 995 1779 365 
366:    0 915 2184 2079 516 366 
367:    0 821 2445 367 
368:    0 1954 2419 524 1622 368 
369:    0 1954 2419 524 811 369 
370:    0 2714 1971 2877 370 
371:    0 821 1265 1731 2667 140 371 
372:    0 2539 2924 213 372 
373:    0 821 726 2057 258 373 
374:    0 2714 2245 374 
375:    0 2714 2245 1573 375 
376:    0 2605 2281 2143 1889 376 
377:    0 821 1265 1731 2937 2498 377 
378:    0 2714 1326 378 
379:    0 1954 2419 848 2821 379 
380:    0 915 960 380 
381:    0 821 1265 1970 381 
382:    0 286 2031 382 
383:    0 2605 2281 383 
384:    0 821 2445 252 1822 384 
385:    0 821 2445 2030 2787 1332 385 
386:    0 915 1378 386 
387:    0 821 1670 900 387 
388:    0 286 2031 1961 388 
389:    0 1954 2419 848 389 
390:    0 2714 2765 261 2074 390 
391:    0 821 2445 2030 2965 2611 391 
392:    0 821 425 1987 1191 2518 1652 392 
393:    0 821 2356 819 704 393 
394:    0 821 425 2810 394 
395:    0 821 2356 819 704 395 
396:    0 2539 2205 2566 2985 396 
397:    0 2714 2765 261 397 
398:    0 821 726 2349 431 398 
399:    0 1954 2419 848 399 
400:    0 1954 161 805 400 
401:    0 821 425 1987 1726 401 
402:    0 821 726 2349 1963 997 402 
403:    0 821 175 515 403 
404:    0 821 2356 819 704 395 404 
405:    0 821 726 634 675 405 
406:    0 821 425 1987 1191 406 
407:    0 821 175 2866 407 
408:    0 821 1265 937 1116 408 
409:    0 821 1670 1761 1551 409 
410:    0 1954 2419 848 399 410 
411:    0 2605 2281 2143 437 411 
412:    0 821 425 2981 1061 412 
413:    0 821 2356 426 2243 48 413 
414:    0 2220 557 414 
415:    0 821 2356 819 781 2193 415 
416:    0 1954 2419 848 2480 416 
417:    0 2714 2062 1361 417 
418:    0 2714 180 418 
419:    0 2220 954 27 1002 419 
420:    0 420 
421:    0 1954 257 1441 421 
422:    0 821 235 422 
423:    0 1954 2167 1906 423 
424:    0 2714 2765 328 253 424 
425:    0 821 425 
426:    0 821 2356 426 
427:    0 2714 2062 775 427 
428:    0 1954 2419 848 428 
429:    0 286 1965 1946 429 
430:    0 2714 2245 2312 430 
431:    0 821 726 2349 431 
432:    0 821 726 2349 432 
433:    0 1954 2419 848 810 953 433 
434:    0 821 2445 468 1676 1725 434 
435:    0 1954 2419 524 811 435 
436:    0 2220 1093 2562 436 
437:    0 2605 2281 2143 437 
438:    0 1954 2167 1906 438 
439:    0 2605 185 439 
440:    0 821 425 31 1524 440 
441:    0 821 1265 1675 441 
442:    0 1954 257 1593 442 
443:    0 2220 954 526 443 
444:    0 1954 2047 1736 444 
445:    0 821 425 31 2502 1553 1439 445 
446:    0 2539 2205 342 29 446 
447:    0 1954 257 1593 2774 447 
448:    0 2605 2281 861 1248 2960 448 
449:    0 1954 2419 449 
450:    0 821 235 450 
451:    0 2714 1971 595 2032 451 
452:    0 821 1265 452 
453:    0 2714 1887 956 453 
454:    0 821 726 2231 2177 1291 454 
455:    0 821 2356 2119 1860 455 
456:    0 1954 2419 524 1622 456 
457:    0 915 1043 589 457 
458:    0 1954 2419 1355 1902 458 
459:    0 821 2445 252 2898 459 
460:    0 821 726 634 460 
461:    0 1954 2419 848 399 985 461 
462:    0 2539 2205 2566 462 
463:    0 821 425 2810 463 
464:    0 821 2356 819 781 1585 464 
465:    0 2714 1326 480 1379 465 
466:    0 915 960 380 466 
467:    0 821 1265 109 467 
468:    0 821 2445 468 
469:    0 286 469 
470:    0 2320 1320 470 
471:    0 286 1695 882 471 
472:    0 821 1265 1578 472 
473:    0 2539 2205 2566 2985 396 473 
474:    0 1954 2167 1906 474 
475:    0 821 425 2981 475 
476:    0 1954 257 1441 476 
477:    0 821 2445 2030 477 
478:    0 2714 2245 1888 1537 478 
479:    0 821 2445 468 2507 1935 479 
480:    0 2714 1326 480 
481:    0 821 425 2682 528 481 
482:    0 2320 1320 482 
483:    0 2714 2245 1573 483 
484:    0 821 2445 571 484 
485:    0 821 2445 468 1676 1823 485 
486:    0 821 425 2682 486 
487:    0 821 2445 2030 729 487 
488:    0 1954 257 1593 488 
489:    0 1954 2053 489 
490:    0 821 2356 2119 490 
491:    0 821 425 31 491 
492:    0 821 2356 492 
493:    0 821 726 2349 1264 493 
494:    0 1954 2419 848 2480 494 
495:    0 821 2445 468 2507 495 
496:    0 821 2356 335 496 
497:    0 2714 1887 956 2895 497 
498:    0 821 235 450 498 
499:    0 821 2445 468 1676 1725 499 
500:    0 821 2356 819 781 500 
501:    0 821 1670 511 2294 501 
502:    0 821 726 634 2922 502 
503:    0 2220 954 1807 503 
504:    0 821 425 2682 129 504 
505:    0 1954 257 1750 1473 505 
506:    0 821 425 2810 506 
507:    0 2714 2300 507 
508:    0 821 726 2231 2177 2314 508 
509:    0 821 175 1638 509 
510:    0 2714 2765 922 1370 510 
511:    0 821 1670 511 
512:    0 2220 512 
513:    0 2714 2245 1452 513 
514:    0 821 2445 2030 1197 1948 514 
515:    0 821 175 515 
516:    0 915 2184 2079 516 
517:    0 2539 2205 2566 2126 517 
518:    0 2714 112 2315 518 
519:    0 1954 2419 848 2480 494 519 
520:    0 821 2356 1476 2358 18 520 
521:    0 821 2356 819 781 1585 521 
522:    0 286 1695 882 471 522 
523:    0 1954 257 1441 523 
524:    0 1954 2419 524 
525:    0 525 
526:    0 2220 954 526 
527:    0 2714 1971 2877 527 
528:    0 821 425 2682 528 
529:    0 1954 257 1841 1517 529 
530:    0 821 2643 2052 530 
531:    0 821 1265 531 
532:    0 2605 532 
533:    0 2539 2205 342 1333 533 
534:    0 2714 1845 1388 534 
535:    0 821 726 2231 535 
536:    0 821 2445 571 2171 536 
537:    0 2320 2509 537 
538:    0 2714 1326 480 1379 538 
539:    0 821 425 2139 539 
540:    0 1954 161 2270 317 540 
541:    0 821 726 2057 2763 610 541 
542:    0 1954 2047 542 
543:    0 420 2250 264 543 
544:    0 821 2356 819 704 544 
545:    0 286 469 545 
546:    0 821 425 1987 1191 2518 546 
547:    0 2539 2205 2566 1115 197 547 
548:    0 821 726 2910 548 
549:    0 2220 2426 1425 549 
550:    0 821 2356 819 704 550 
551:    0 1954 2419 1355 1902 551 
552:    0 2605 2281 552 
553:    0 2714 1326 553 
554:    0 2220 2426 554 
555:    0 821 425 749 1709 555 
556:    0 2714 1845 556 
557:    0 2220 557 
558:    0 2605 673 979 49 558 
559:    0 2539 2205 2566 559 
560:    0 1954 2419 848 2326 2429 560 
561:    0 1954 561 
562:    0 821 726 2231 2177 2314 562 
563:    0 821 175 2866 563 
564:    0 2714 2765 261 564 
565:    0 2539 217 565 
566:    0 286 566 
567:    0 2714 1887 1208 567 
568:    0 1954 2419 848 2480 494 568 
569:    0 420 339 2565 569 
570:    0 2605 2281 861 570 
571:    0 821 2445 571 
572:    0 1954 257 1841 304 572 
573:    0 821 1670 511 1632 573 
574:    0 2714 2245 1888 1537 574 
575:    0 2539 1880 37 1304 575 
576:    0 2714 1971 2877 527 576 
577:    0 2220 995 577 
578:    0 2539 2205 223 578 
579:    0 821 726 2343 1988 579 
580:    0 821 425 1987 580 
581:    0 2220 512 892 903 581 
582:    0 2605 673 979 582 
583:    0 821 2445 2030 583 
584:    0 2539 2205 91 1155 584 
585:    0 278 1150 2394 585 
586:    0 1954 2167 586 
587:    0 821 726 2231 587 
588:    0 821 726 634 1097 1081 297 588 
589:    0 915 1043 589 
590:    0 2605 2281 832 590 
591:    0 1954 257 1750 591 
592:    0 2714 1971 592 
593:    0 1954 2419 848 1467 593 
594:    0 821 2356 819 594 
595:    0 2714 1971 595 
596:    0 2605 596 
597:    0 821 2356 819 597 
598:    0 1954 257 1841 1517 529 598 
599:    0 2714 2765 748 599 
600:    0 286 1965 600 
601:    0 2539 2205 2566 1641 601 
602:    0 2539 2205 91 2567 1104 602 
603:    0 2714 2765 2905 2027 603 
604:    0 821 425 749 1569 189 604 
605:    0 821 425 31 2502 1553 605 
606:    0 821 726 2349 431 606 
607:    0 2220 1430 607 
608:    0 821 726 2910 24 1412 608 
609:    0 821 2356 819 704 609 
610:    0 821 726 2057 2763 610 
611:    0 915 2947 611 
612:    0 2605 2281 2143 612 
613:    0 2605 673 613 
614:    0 821 425 1987 227 614 
615:    0 821 2445 802 1891 615 
616:    0 2220 954 616 
617:    0 2714 2765 261 397 617 
618:    0 821 1265 1578 618 
619:    0 821 2445 802 1142 619 
620:    0 821 2445 468 890 620 
621:    0 821 1918 694 2778 621 
622:    0 821 726 2231 2177 1054 622 
623:    0 821 726 2231 2177 88 623 
624:    0 2714 2765 624 
625:    0 915 1378 625 
626:    0 2714 2765 922 626 
627:    0 821 2356 492 13 627 
628:    0 821 2356 819 704 550 628 
629:    0 2320 2509 537 2488 629 
630:    0 821 425 2008 630 
631:    0 2605 2281 1008 631 
632:    0 2539 632 
633:    0 821 425 633 
634:    0 821 726 634 
635:    0 2714 112 1749 635 
636:    0 821 2445 468 1676 1941 636 
637:    0 2714 2245 1452 513 637 
638:    0 286 566 2189 638 
639:    0 2220 954 526 2625 639 
640:    0 821 2356 2119 275 640 
641:    0 821 1265 875 2395 641 
642:    0 821 2445 252 1822 384 642 
643:    0 2539 2924 643 
644:    0 821 726 634 1223 644 
645:    0 420 339 1371 645 
646:    0 821 425 1987 2148 646 
647:    0 821 2356 1476 2358 647 
648:    0 821 175 2866 668 648 
649:    0 420 649 
650:    0 286 566 2375 650 
651:    0 2539 2205 91 1221 651 
652:    0 1954 257 1750 652 
653:    0 1954 2419 524 1622 653 
654:    0 1954 257 1841 1517 822 654 
655:    0 821 1670 337 655 
656:    0 2539 2205 2566 1115 1576 656 
657:    0 821 1670 511 657 
658:    0 2714 2765 261 564 658 
659:    0 821 1265 1578 659 
660:    0 286 660 
661:    0 821 726 661 
662:    0 2539 2205 2566 2126 662 
663:    0 1954 2167 1906 2799 663 
664:    0 2714 2765 261 790 664 
665:    0 1954 2419 848 399 665 
666:    0 2714 2062 1361 666 
667:    0 2539 2205 2566 2985 2287 983 667 
668:    0 821 175 2866 668 
669:    0 1954 257 1750 260 669 
670:    0 1954 257 1841 1489 670 
671:    0 821 1265 937 671 
672:    0 2220 2426 672 
673:    0 2605 673 
674:    0 1954 2419 848 674 
675:    0 821 726 634 675 
676:    0 821 425 2529 55 676 
677:    0 821 425 1987 227 677 
678:    0 2714 2765 1342 678 
679:    0 821 726 2231 965 679 
680:    0 2605 673 1105 680 
681:    0 821 726 681 
682:    0 2539 2205 91 682 
683:    0 821 2445 802 683 
684:    0 915 2690 684 
685:    0 821 726 2231 2177 685 
686:    0 821 2356 819 2412 686 
687:    0 1954 257 1833 2711 687 
688:    0 821 235 450 688 
689:    0 1954 257 2003 689 
690:    0 821 175 1778 2527 690 
691:    0 1954 561 691 
692:    0 821 175 2866 2214 692 
693:    0 821 2356 44 693 
694:    0 821 1918 694 
695:    0 2220 954 695 
696:    0 2605 2281 2143 696 
697:    0 2539 1103 697 
698:    0 821 2445 1528 698 
699:    0 915 2184 205 699 
700:    0 821 1670 511 2294 501 700 
701:    0 821 726 2231 2177 1215 701 
702:    0 821 1918 761 1649 702 
703:    0 2539 2205 342 1333 703 
704:    0 821 2356 819 704 
705:    0 420 1818 1446 705 
706:    0 2539 2205 342 706 
707:    0 821 2445 2030 2787 707 
708:    0 2714 2765 748 708 
709:    0 821 2445 2958 1339 709 
710:    0 821 2445 252 1822 1107 710 
711:    0 821 1265 1321 2276 711 
712:    0 821 2445 2958 1832 744 124 712 
713:    0 821 425 2008 713 
714:    0 1163 714 
715:    0 821 2445 571 2171 715 
716:    0 2539 1880 716 
717:    0 2539 2060 717 
718:    0 1954 2419 524 811 369 718 
719:    0 821 1346 719 
720:    0 2539 2205 91 2567 720 
721:    0 821 1265 1731 2667 721 
722:    0 821 2356 492 2280 722 
723:    0 821 1670 1050 723 
724:    0 821 235 422 2522 724 
725:    0 821 1918 761 1649 725 
726:    0 821 726 
727:    0 2714 2765 1052 727 
728:    0 2539 2924 1296 728 
729:    0 821 2445 2030 729 
730:    0 915 960 730 
731:    0 2714 1326 731 
732:    0 821 425 2981 1061 1032 732 
733:    0 2320 1320 733 
734:    0 286 2734 951 734 
735:    0 2714 112 735 
736:    0 821 726 2349 431 736 
737:    0 821 2445 252 1901 737 
738:    0 2539 2205 91 2846 65 738 
739:    0 2220 512 307 739 
740:    0 2320 740 
741:    0 1954 257 1841 1517 2037 741 
742:    0 821 175 1520 2051 742 
743:    0 2539 2205 2566 1115 1576 743 
744:    0 821 2445 2958 1832 744 
745:    0 2714 745 
746:    0 2220 2426 672 746 
747:    0 1163 747 
748:    0 2714 2765 748 
749:    0 821 425 749 
750:    0 1163 750 
751:    0 821 425 31 1524 1710 751 
752:    0 821 1670 752 
753:    0 821 2356 889 753 
754:    0 2320 1696 72 1994 754 
755:    0 1954 2419 848 122 755 
756:    0 821 425 1987 1191 756 
757:    0 1954 2419 1949 210 757 
758:    0 821 2356 819 2412 758 
759:    0 821 2445 2958 2987 1602 759 
760:    0 821 425 1987 580 2790 760 
761:    0 821 1918 761 
762:    0 2320 1696 762 
763:    0 2714 1971 2877 860 763 
764:    0 2714 2765 261 397 764 
765:    0 821 1265 1731 2631 765 
766:    0 2714 1971 2877 766 
767:    0 2714 2245 2312 767 
768:    0 821 1670 900 387 768 
769:    0 2605 2281 2818 769 
770:    0 821 2356 819 2412 1804 770 
771:    0 1954 2419 848 2821 2122 771 
772:    0 2605 2281 861 772 
773:    0 1954 257 1835 1131 773 
774:    0 821 1346 719 774 
775:    0 2714 2062 775 
776:    0 2605 532 776 
777:    0 821 1265 1675 777 
778:    0 2539 2205 778 
779:    0 821 425 2981 1061 1032 779 
780:    0 1954 2419 1928 780 
781:    0 821 2356 819 781 
782:    0 2539 2924 1296 295 782 
783:    0 821 2356 1476 2358 783 
784:    0 821 726 634 784 
785:    0 821 2445 2030 2806 785 
786:    0 821 425 2981 1117 786 
787:    0 821 726 2343 787 
788:    0 2714 1887 956 788 
789:    0 821 2445 252 1674 1416 789 
790:    0 2714 2765 261 790 
791:    0 821 1265 1578 618 791 
792:    0 1954 2419 848 810 1644 792 
793:    0 2714 2765 793 
794:    0 286 469 1536 794 
795:    0 821 2445 2030 2787 795 
796:    0 2714 1971 595 796 
797:    0 821 2445 2958 2987 1602 133 797 
798:    0 2220 512 2383 798 
799:    0 2220 2426 554 799 
800:    0 821 425 2810 394 800 
801:    0 821 1670 511 801 
802:    0 821 2445 802 
803:    0 2220 954 803 
804:    0 821 726 634 2922 1096 804 
805:    0 1954 161 805 
806:    0 286 566 806 
807:    0 1954 2971 807 
808:    0 821 2356 819 781 327 808 
809:    0 1954 257 1593 2774 809 
810:    0 1954 2419 848 810 
811:    0 1954 2419 524 811 
812:    0 821 2445 2958 2987 1602 812 
813:    0 2539 1880 37 813 
814:    0 821 175 1778 814 
815:    0 2320 740 815 
816:    0 2714 2296 2093 816 
817:    0 821 726 817 
818:    0 1954 2419 848 2821 818 
819:    0 821 2356 819 
820:    0 821 1265 109 2966 820 
821:    0 821 
822:    0 1954 257 1841 1517 822 
823:    0 2714 1971 2877 1201 2881 823 
824:    0 821 726 2057 258 824 
825:    0 821 726 634 675 2468 825 
826:    0 2539 2060 717 826 
827:    0 821 175 827 
828:    0 1954 2419 1928 828 
829:    0 286 1695 2225 829 
830:    0 821 1918 761 1383 830 
831:    0 821 2643 831 
832:    0 2605 2281 832 
833:    0 1954 257 1841 1517 10 833 
834:    0 2605 2281 2143 1442 834 
835:    0 1954 2483 835 
